43000000,40474141,25,9a3e9bdb73ee2a0c,23975.3
43250000,40709238,25,d51bc1cb7af25cce,24245.3
43500000,40944638,25,122ef8dc40128a01,24516.6
43750000,41180140,25,fc742132110bee39,24790.0
44000000,41415342,25,43e93402033dc6e3,25064.4
44250000,41650455,25,3ad8e87312c8b95a,25340.2
44500000,41885738,25,60a0abec3aabe928,25617.9
44750000,42120951,25,8617ff75fc95ca74,25896.7
45000000,42356602,25,7087647fefaadba5,26176.9
45250000,42591804,25,0cd72873d42b9d7b,26458.9
45500000,42827133,25,da68d9f02f179a28,26743.3
45750000,43062337,25,05d12ba9f648cb6f,27028.6
46000000,43297815,25,b4149866ae1c8bdd,27316.6
46250000,43533216,25,40e4eceb1a8451b4,27605.7
46500000,43768421,25,f4d65655b132bce2,27896.6
46750000,44003829,25,ec637b74bbf0e23a,28188.6
47000000,44239119,25,c5c5d8d0fbf7813f,28481.8
47250000,44474420,25,62b88b1c944566df,28780.0
47500000,44709721,25,89a9799a45e89059,29083.1
47750000,44945409,25,8a0559b98eaa3296,29377.7
48000000,45180947,25,3ca9c1817c142995,29674.9
48250000,45416350,25,5f63d823571638ec,29972.5
48500000,45651695,25,53941b1e45e304e2,30271.3
48750000,45887030,25,5243b5a891508e86,30571.9
49000000,46122401,25,9d3e2403c07e6f87,30874.0
49250000,46357239,25,82c36bf2c3dc4ebd,31178.0
49500000,46592424,25,bd3ed2a1d1a683fe,31483.4
49750000,46827979,25,af3d2c7aeee81f3a,31790.3
50000000,47063400,25,59b8550f2258e15b,32098.6
50250000,47298740,25,de3baf80b84546ef,32408.4
50500000,47534337,25,b56e3db68b5eb478,32720.3
50750000,47769201,25,451a34d5ee8ff197,33034.0
51000000,48004346,25,3f88444f36248071,33349.5
51250000,48239603,25,2d9b417a7fc9ec6f,33671.6
51500000,48475136,25,7acd8622abd58a9c,33996.0
51750000,48710891,25,17ec2897eb67d4a0,34366.9
52000000,48945966,25,d3c1c6f3cec9b946,34745.8
52250000,49181579,25,6cd1f34b36506289,35105.2
52500000,49416729,25,6b4d0757390b13f3,35449.4
52750000,49652276,25,64a99e436e7910d1,35824.0
53000000,49887974,25,4a5109f6838965da,36185.2
53250000,50123386,25,fe80606378cf314b,36556.6
53500000,50358925,25,396bb52f28d45dff,36896.1
53750000,50594578,25,5bbd2e31619d1472,37229.2
54000000,50829778,25,6e8099027649f0fb,37592.9
54250000,51064869,25,c4fe5fed36466cf4,38003.2
54500000,51300307,25,d535ef9a180963cf,38401.1
54750000,51535731,25,f8b2ca1d168372c4,38832.9
55000000,51771391,25,68ca7713bbe23e51,39262.1
55250000,52006304,25,099f32d9f8e810dd,39656.6
55500000,52241811,25,eb33d575b7e2e68b,40058.6
55750000,52477020,25,8e09b347d20f29ca,40479.1
56000000,52712271,25,1bf5f6e05f08cc8c,40942.6
56250000,52947634,25,a053dcb1234b541d,41395.1
56500000,53182897,25,faa1fa7713b43bc2,41853.1
56750000,53418006,25,86473b31cb36b014,42313.2
57000000,53653441,25,c5af533a231da17d,42759.0
57250000,53888670,25,e0ea49b56cac8dc3,43158.2
57500000,54123896,25,fa5f325b8ee5156a,43572.3
57750000,54359066,25,e6284a72e2189f6c,44010.9
58000000,54594359,25,94e0350fab3879e3,44477.7
58250000,54829661,25,1640b7b58e74683e,44950.0
58500000,55065082,25,ec369758595eec28,45446.5
58750000,55300818,25,198b45fdcb5d266f,45861.8
59000000,55535995,25,ecd54e24a3554961,46309.1
59250000,55771174,25,2d6bb9a1f59cd226,46882.4
